Datetime,DUQ,Estimated_Temp_C
2005-04-30,1378.0833333333333,13.236366666666665
2005-05-01,1337.0,13.331
2005-05-02,1542.6666666666667,13.632612903225805
2005-05-03,1591.875,13.934225806451613
2005-05-04,1575.5,14.235838709677418
2005-05-05,1564.8333333333333,14.537451612903226
2005-05-06,1506.625,14.839064516129032
2005-05-07,1355.5416666666667,15.140677419354839
2005-05-08,1323.6666666666667,15.442290322580645
2005-05-09,1568.0,15.743903225806452
2005-05-10,1628.5416666666667,16.045516129032258
2005-05-11,1745.9166666666667,16.347129032258064
2005-05-12,1611.375,16.64874193548387
2005-05-13,1534.3333333333333,16.95035483870968
2005-05-14,1451.5416666666667,17.251967741935484
2005-05-15,1325.5416666666667,17.55358064516129
2005-05-16,1486.375,17.855193548387096
2005-05-17,1523.1666666666667,18.1568064516129
2005-05-18,1547.125,18.45841935483871
2005-05-19,1526.5,18.760032258064516
2005-05-20,1523.3333333333333,19.061645161290322
2005-05-21,1385.8333333333333,19.36325806451613
2005-05-22,1349.2916666666667,19.664870967741933
2005-05-23,1515.5,19.966483870967743
2005-05-24,1507.25,20.26809677419355
2005-05-25,1548.9583333333333,20.569709677419354
2005-05-26,1568.5416666666667,20.871322580645163
2005-05-27,1526.7916666666667,21.17293548387097
2005-05-28,1356.7916666666667,21.474548387096775
2005-05-29,1287.4166666666667,21.77616129032258
2005-05-30,1261.6666666666667,22.077774193548386
2005-05-31,1538.875,22.379387096774195
2005-06-01,1648.1666666666667,22.681
2005-06-02,1606.875,22.732133333333334
2005-06-03,1572.0416666666667,22.783266666666666
2005-06-04,1494.5833333333333,22.834400000000002
2005-06-05,1637.0833333333333,22.885533333333335
2005-06-06,1939.2916666666667,22.936666666666667
2005-06-07,1999.625,22.9878
2005-06-08,2113.833333333333,23.038933333333333
2005-06-09,2152.208333333333,23.09006666666667
2005-06-10,2201.583333333333,23.1412
2005-06-11,1958.9166666666667,23.192333333333334
2005-06-12,1913.9583333333333,23.243466666666666
2005-06-13,2198.458333333333,23.2946
2005-06-14,2216.875,23.345733333333335
2005-06-15,1857.0,23.396866666666668
2005-06-16,1691.8333333333333,23.448
2005-06-17,1563.125,23.499133333333333
2005-06-18,1428.25,23.550266666666666
2005-06-19,1402.75,23.6014
2005-06-20,1657.125,23.652533333333334
2005-06-21,1760.7083333333333,23.703666666666667
2005-06-22,1886.1666666666667,23.7548
2005-06-23,1844.5833333333333,23.805933333333332
2005-06-24,1978.5,23.857066666666668
2005-06-25,1961.1666666666667,23.9082
2005-06-26,2091.25,23.959333333333333
2005-06-27,2248.2916666666665,24.010466666666666
2005-06-28,2203.5,24.0616
2005-06-29,2121.375,24.112733333333335
2005-06-30,2111.6666666666665,24.163866666666667
2005-07-01,1975.5833333333333,24.215
2005-07-02,1671.0,24.18967741935484
2005-07-03,1630.75,24.164354838709677
2005-07-04,1857.7916666666667,24.139032258064518
2005-07-05,2022.0833333333333,24.113709677419354
2005-07-06,1929.7083333333333,24.088387096774195
2005-07-07,1882.5416666666667,24.06306451612903
2005-07-08,1917.5833333333333,24.037741935483872
2005-07-09,1773.3333333333333,24.01241935483871
2005-07-10,1745.5416666666667,23.98709677419355
2005-07-11,2036.375,23.961774193548386
2005-07-12,2166.25,23.936451612903227
2005-07-13,2196.958333333333,23.911129032258064
2005-07-14,2123.6666666666665,23.885806451612904
2005-07-15,2205.5416666666665,23.86048387096774
2005-07-16,2059.0416666666665,23.83516129032258
2005-07-17,1987.0833333333333,23.809838709677418
2005-07-18,2202.25,23.78451612903226
2005-07-19,2219.375,23.759193548387096
2005-07-20,2174.25,23.733870967741936
2005-07-21,2165.083333333333,23.708548387096773
2005-07-22,2130.458333333333,23.683225806451613
2005-07-23,1886.3333333333333,23.65790322580645
2005-07-24,1733.9583333333333,23.63258064516129
2005-07-25,2233.4166666666665,23.607258064516127
2005-07-26,2177.708333333333,23.581935483870968
2005-07-27,2041.4583333333333,23.556612903225805
2005-07-28,1895.125,23.531290322580645
2005-07-29,1924.9583333333333,23.505967741935482
2005-07-30,1824.2916666666667,23.480645161290322
2005-07-31,1909.625,23.45532258064516
2005-08-01,2153.5,23.43
2005-08-02,2256.458333333333,23.312290322580644
2005-08-03,2307.333333333333,23.19458064516129
2005-08-04,2365.5416666666665,23.076870967741936
2005-08-05,2126.25,22.95916129032258
2005-08-06,1808.7916666666667,22.841451612903224
2005-08-07,1848.25,22.723741935483872
2005-08-08,1939.7083333333333,22.606032258064516
2005-08-09,2050.25,22.48832258064516
2005-08-10,2223.6666666666665,22.370612903225805
2005-08-11,2261.458333333333,22.252903225806453
2005-08-12,2366.375,22.135193548387097
2005-08-13,2285.375,22.01748387096774
2005-08-14,2079.125,21.899774193548385
2005-08-15,1967.5833333333333,21.782064516129033
2005-08-16,1858.1666666666667,21.664354838709677
2005-08-17,1891.0,21.54664516129032
2005-08-18,1968.0,21.428935483870966
2005-08-19,2130.9166666666665,21.311225806451613
2005-08-20,2097.375,21.193516129032258
2005-08-21,1954.2083333333333,21.075806451612902
2005-08-22,1841.125,20.958096774193546
2005-08-23,1710.5833333333333,20.840387096774194
2005-08-24,1736.25,20.722677419354838
2005-08-25,1758.3333333333333,20.604967741935482
2005-08-26,1736.2083333333333,20.487258064516126
2005-08-27,1594.5833333333333,20.369548387096774
2005-08-28,1733.4583333333333,20.25183870967742
2005-08-29,1709.3333333333333,20.134129032258063
2005-08-30,1777.5833333333333,20.01641935483871
2005-08-31,1832.0,19.898709677419355
2005-09-01,1832.0833333333333,19.781
2005-09-02,1842.4166666666667,19.529433333333333
2005-09-03,1597.75,19.277866666666664
2005-09-04,1484.0416666666667,19.0263
2005-09-05,1474.7916666666667,18.774733333333334
2005-09-06,1735.1666666666667,18.523166666666665
2005-09-07,1750.375,18.2716
2005-09-08,1758.0,18.020033333333334
2005-09-09,1851.5416666666667,17.768466666666665
2005-09-10,1645.125,17.5169
2005-09-11,1617.8333333333333,17.265333333333334
2005-09-12,1849.9166666666667,17.013766666666665
2005-09-13,1889.9583333333333,16.7622
2005-09-14,1926.4166666666667,16.510633333333335
2005-09-15,1999.75,16.259066666666666
2005-09-16,2046.5833333333333,16.0075
2005-09-17,1720.6666666666667,15.755933333333335
2005-09-18,1613.25,15.504366666666668
2005-09-19,1763.5833333333333,15.2528
2005-09-20,1802.0,15.001233333333335
2005-09-21,1745.9166666666667,14.749666666666668
2005-09-22,1783.375,14.4981
2005-09-23,1827.375,14.246533333333335
2005-09-24,1553.9166666666667,13.994966666666668
2005-09-25,1628.4583333333333,13.743400000000001
2005-09-26,1773.0,13.491833333333336
2005-09-27,1613.375,13.240266666666669
2005-09-28,1601.4166666666667,12.988700000000001
2005-09-29,1538.4166666666667,12.737133333333336
2005-09-30,1539.7083333333333,12.485566666666669
2005-10-01,1422.125,12.234000000000002
2005-10-02,1457.375,12.06051612903226
2005-10-03,1693.5833333333333,11.887032258064517
2005-10-04,1694.1666666666667,11.713548387096775
2005-10-05,1695.5416666666667,11.540064516129034
2005-10-06,1784.875,11.366580645161292
2005-10-07,1754.375,11.193096774193549
2005-10-08,1408.4583333333333,11.019612903225807
2005-10-09,1370.5,10.846129032258066
2005-10-10,1534.6666666666667,10.672645161290324
2005-10-11,1529.3333333333333,10.499161290322581
2005-10-12,1542.875,10.32567741935484
2005-10-13,1540.5416666666667,10.152193548387098
2005-10-14,1571.4166666666667,9.978709677419356
2005-10-15,1409.875,9.805225806451613
2005-10-16,1367.8333333333333,9.631741935483872
2005-10-17,1508.3333333333333,9.45825806451613
2005-10-18,1524.125,9.284774193548387
2005-10-19,1526.3333333333333,9.111290322580645
2005-10-20,1525.0,8.937806451612904
2005-10-21,1557.0,8.764322580645162
2005-10-22,1450.0,8.59083870967742
2005-10-23,1394.2083333333333,8.417354838709677
2005-10-24,1567.9583333333333,8.243870967741936
2005-10-25,1631.0416666666667,8.070387096774194
2005-10-26,1619.4583333333333,7.896903225806452
2005-10-27,1605.2083333333333,7.723419354838709
2005-10-28,1602.6666666666667,7.549935483870968
2005-10-29,1453.625,7.376451612903225
2005-10-30,1438.4347826086955,7.202967741935484
2005-10-31,1538.7083333333333,7.029483870967741
2005-11-01,1556.5,6.856
2005-11-02,1600.4166666666667,6.5381
2005-11-03,1586.9583333333333,6.2202
2005-11-04,1551.0416666666667,5.9023
2005-11-05,1398.4166666666667,5.5844000000000005
2005-11-06,1343.375,5.266500000000001
2005-11-07,1491.5833333333333,4.9486
2005-11-08,1585.9166666666667,4.6307
2005-11-09,1608.5,4.3128
2005-11-10,1597.625,3.9949000000000003
2005-11-11,1601.9166666666667,3.6770000000000005
2005-11-12,1479.7916666666667,3.3591
2005-11-13,1414.5833333333333,3.0412000000000003
2005-11-14,1521.2083333333333,2.7233
2005-11-15,1564.0833333333333,2.4054
2005-11-16,1610.2916666666667,2.0875000000000004
2005-11-17,1724.0833333333333,1.7696000000000005
2005-11-18,1730.2916666666667,1.4517000000000007
2005-11-19,1548.0,1.1338000000000008
2005-11-20,1454.0416666666667,0.815900000000001
2005-11-21,1584.1666666666667,0.4980000000000011
2005-11-22,1621.4583333333333,0.18010000000000037
2005-11-23,1692.7916666666667,-0.13779999999999948
2005-11-24,1514.8333333333333,-0.45569999999999933
2005-11-25,1647.8333333333333,-0.7735999999999992
2005-11-26,1549.3333333333333,-1.091499999999999
2005-11-27,1425.125,-1.4093999999999998
2005-11-28,1518.5416666666667,-1.7272999999999996
2005-11-29,1600.8333333333333,-2.0451999999999995
2005-11-30,1698.0416666666667,-2.3630999999999993
2005-12-01,1721.0833333333333,-2.681
2005-12-02,1786.9166666666667,-2.491935483870968
2005-12-03,1675.2916666666667,-2.3028709677419354
2005-12-04,1613.4166666666667,-2.1138064516129034
2005-12-05,1733.8333333333333,-1.9247419354838708
2005-12-06,1776.875,-1.7356774193548388
2005-12-07,1809.7916666666667,-1.5466129032258065
2005-12-08,1864.0416666666667,-1.3575483870967742
2005-12-09,1838.6666666666667,-1.1684838709677419
2005-12-10,1711.5,-0.9794193548387096
2005-12-11,1682.5416666666667,-0.7903548387096773
2005-12-12,1831.25,-0.601290322580645
2005-12-13,1899.8333333333333,-0.4122258064516129
2005-12-14,1916.75,-0.22316129032258036
2005-12-15,1889.5416666666667,-0.034096774193548285
2005-12-16,1775.9583333333333,0.15496774193548424
2005-12-17,1653.0416666666667,0.3440322580645163
2005-12-18,1631.375,0.5330967741935484
2005-12-19,1849.25,0.7221612903225809
2005-12-20,1902.2916666666667,0.911225806451613
2005-12-21,1884.9166666666667,1.1002903225806455
2005-12-22,1828.25,1.2893548387096776
2005-12-23,1668.7916666666667,1.4784193548387101
2005-12-24,1491.75,1.6674838709677422
2005-12-25,1418.7083333333333,1.8565483870967743
2005-12-26,1556.0833333333333,2.0456129032258064
2005-12-27,1667.5416666666667,2.2346774193548393
2005-12-28,1627.6666666666667,2.4237419354838714
2005-12-29,1629.5416666666667,2.6128064516129035
2005-12-30,1654.8333333333333,2.8018709677419356
2005-12-31,1556.375,2.9909354838709685
2006-01-01,1413.4583333333333,3.18
2006-01-02,1520.6666666666667,3.053967741935484
2006-01-03,1667.5833333333333,2.927935483870968
2006-01-04,1669.7916666666667,2.801903225806452
2006-01-05,1683.0833333333333,2.6758709677419357
2006-01-06,1745.8333333333333,2.5498387096774193
2006-01-07,1654.375,2.4238064516129034
2006-01-08,1497.7916666666667,2.2977741935483875
2006-01-09,1617.75,2.171741935483871
2006-01-10,1648.7916666666667,2.045709677419355
2006-01-11,1641.0,1.919677419354839
2006-01-12,1625.3333333333333,1.7936451612903228
2006-01-13,1599.9583333333333,1.6676129032258067
2006-01-14,1546.5833333333333,1.5415806451612906
2006-01-15,1531.125,1.4155483870967744
2006-01-16,1618.375,1.2895161290322583
2006-01-17,1662.3333333333333,1.1634838709677422
2006-01-18,1717.4583333333333,1.0374516129032263
2006-01-19,1708.125,0.91141935483871
2006-01-20,1626.4583333333333,0.7853870967741936
2006-01-21,1511.75,0.6593548387096777
2006-01-22,1490.0416666666667,0.5333225806451618
2006-01-23,1622.5,0.40729032258064546
2006-01-24,1717.6666666666667,0.2812580645161291
2006-01-25,1746.3333333333333,0.1552258064516132
2006-01-26,1787.2083333333333,0.029193548387097312
2006-01-27,1759.375,-0.09683870967741903
2006-01-28,1559.5416666666667,-0.22287096774193538
2006-01-29,1481.7916666666667,-0.3489032258064513
2006-01-30,1567.9166666666667,-0.4749354838709672
2006-01-31,1679.6666666666667,-0.6009677419354835
2006-02-01,1688.0416666666667,-0.7270000000000001
2006-02-02,1642.75,-0.5873571428571429
2006-02-03,1636.0833333333333,-0.4477142857142858
2006-02-04,1521.6666666666667,-0.30807142857142866
2006-02-05,1529.4166666666667,-0.16842857142857148
2006-02-06,1715.2083333333333,-0.028785714285714303
2006-02-07,1775.8333333333333,0.11085714285714277
2006-02-08,1765.7083333333333,0.25049999999999994
2006-02-09,1768.0,0.3901428571428571
2006-02-10,1750.75,0.5297857142857143
2006-02-11,1610.375,0.6694285714285715
2006-02-12,1593.2916666666667,0.8090714285714287
2006-02-13,1743.875,0.9487142857142856
2006-02-14,1629.3333333333333,1.0883571428571428
2006-02-15,1570.9166666666667,1.228
2006-02-16,1556.0416666666667,1.3676428571428574
2006-02-17,1601.5,1.5072857142857143
2006-02-18,1646.25,1.6469285714285713
2006-02-19,1639.0,1.7865714285714287
2006-02-20,1717.0,1.9262142857142857
2006-02-21,1698.4166666666667,2.0658571428571433
2006-02-22,1667.125,2.2055
2006-02-23,1626.7083333333333,2.345142857142857
2006-02-24,1649.1666666666667,2.4847857142857146
2006-02-25,1505.7916666666667,2.624428571428571
2006-02-26,1550.5833333333333,2.7640714285714285
2006-02-27,1758.4166666666667,2.903714285714286
2006-02-28,1731.125,3.0433571428571433
2006-03-01,1696.9166666666667,3.1830000000000003
2006-03-02,1715.4166666666667,3.4483225806451614
2006-03-03,1745.8333333333333,3.713645161290323
2006-03-04,1618.625,3.978967741935484
2006-03-05,1508.8333333333333,4.244290322580645
2006-03-06,1664.0833333333333,4.509612903225807
2006-03-07,1686.5416666666667,4.7749354838709674
2006-03-08,1709.5,5.040258064516129
2006-03-09,1619.2916666666667,5.305580645161291
2006-03-10,1562.5,5.570903225806452
2006-03-11,1460.75,5.836225806451614
2006-03-12,1419.9583333333333,6.101548387096774
2006-03-13,1618.2916666666667,6.366870967741935
2006-03-14,1692.7916666666667,6.632193548387097
2006-03-15,1722.9583333333333,6.897516129032258
2006-03-16,1665.25,7.16283870967742
2006-03-17,1622.5833333333333,7.428161290322581
2006-03-18,1557.4583333333333,7.693483870967743
2006-03-19,1509.125,7.958806451612903
2006-03-20,1675.625,8.224129032258064
2006-03-21,1767.8333333333333,8.489451612903226
2006-03-22,1755.5416666666667,8.754774193548387
2006-03-23,1707.375,9.020096774193549
2006-03-24,1682.375,9.28541935483871
2006-03-25,1562.3333333333333,9.55074193548387
2006-03-26,1525.9166666666667,9.816064516129032
2006-03-27,1616.9583333333333,10.081387096774193
2006-03-28,1603.4166666666667,10.346709677419355
2006-03-29,1573.1666666666667,10.612032258064517
2006-03-30,1574.1666666666667,10.877354838709678
2006-03-31,1557.1666666666667,11.14267741935484
2006-04-01,1397.125,11.408
2006-04-02,1339.695652173913,11.531433333333332
2006-04-03,1555.875,11.654866666666667
2006-04-04,1596.2083333333333,11.7783
2006-04-05,1659.375,11.901733333333333
2006-04-06,1594.7916666666667,12.025166666666667
2006-04-07,1557.75,12.1486
2006-04-08,1400.4583333333333,12.272033333333333
2006-04-09,1372.375,12.395466666666666
2006-04-10,1522.3333333333333,12.5189
2006-04-11,1543.4166666666667,12.642333333333333
2006-04-12,1542.3333333333333,12.765766666666666
2006-04-13,1542.125,12.889199999999999
2006-04-14,1430.2083333333333,13.012633333333333
2006-04-15,1323.5416666666667,13.136066666666666
2006-04-16,1220.25,13.2595
2006-04-17,1452.6666666666667,13.382933333333334
2006-04-18,1523.0,13.506366666666667
2006-04-19,1544.8333333333333,13.6298
2006-04-20,1556.5,13.753233333333334
2006-04-21,1588.5833333333333,13.876666666666667
2006-04-22,1416.7083333333333,14.0001
2006-04-23,1307.3333333333333,14.123533333333334
2006-04-24,1481.125,14.246966666666667
2006-04-25,1482.3333333333333,14.3704
2006-04-26,1545.8333333333333,14.493833333333335
2006-04-27,1540.7083333333333,14.617266666666668
2006-04-28,1501.5,14.7407
2006-04-29,1358.7083333333333,14.864133333333333
2006-04-30,1293.2916666666667,14.987566666666666
2006-05-01,1468.4583333333333,15.111
2006-05-02,1495.8333333333333,15.256548387096775
2006-05-03,1544.3333333333333,15.402096774193549
2006-05-04,1560.5833333333333,15.547645161290323
2006-05-05,1549.375,15.693193548387097
2006-05-06,1354.9166666666667,15.838741935483872
2006-05-07,1280.3333333333333,15.984290322580646
2006-05-08,1449.3333333333333,16.12983870967742
2006-05-09,1530.9166666666667,16.275387096774196
2006-05-10,1564.2916666666667,16.42093548387097
2006-05-11,1583.9583333333333,16.566483870967744
2006-05-12,1504.875,16.712032258064518
2006-05-13,1366.9166666666667,16.857580645161292
2006-05-14,1295.4583333333333,17.003129032258066
2006-05-15,1483.4583333333333,17.14867741935484
2006-05-16,1533.625,17.294225806451614
2006-05-17,1542.375,17.439774193548388
2006-05-18,1521.1666666666667,17.585322580645162
2006-05-19,1514.1666666666667,17.730870967741936
2006-05-20,1373.9583333333333,17.87641935483871
2006-05-21,1313.125,18.021967741935484
2006-05-22,1502.875,18.167516129032258
2006-05-23,1537.0,18.31306451612903
2006-05-24,1566.4166666666667,18.458612903225806
2006-05-25,1595.5416666666667,18.60416129032258
2006-05-26,1601.4583333333333,18.749709677419354
2006-05-27,1461.7083333333333,18.89525806451613
2006-05-28,1477.2083333333333,19.040806451612905
2006-05-29,1651.0416666666667,19.18635483870968
2006-05-30,2145.208333333333,19.331903225806453
2006-05-31,2228.083333333333,19.477451612903227
2006-06-01,2068.375,19.623
2006-06-02,1808.5416666666667,19.75896666666667
2006-06-03,1459.2916666666667,19.894933333333334
2006-06-04,1337.625,20.030900000000003
2006-06-05,1525.375,20.166866666666667
2006-06-06,1656.5416666666667,20.302833333333336
2006-06-07,1718.4166666666667,20.4388
2006-06-08,1747.1666666666667,20.57476666666667
2006-06-09,1711.2916666666667,20.710733333333334
2006-06-10,1401.7083333333333,20.846700000000002
2006-06-11,1330.625,20.982666666666667
2006-06-12,1531.4583333333333,21.118633333333335
2006-06-13,1631.4583333333333,21.2546
2006-06-14,1710.25,21.39056666666667
2006-06-15,1682.6666666666667,21.526533333333333
2006-06-16,1713.0833333333333,21.6625
2006-06-17,1738.0416666666667,21.79846666666667
2006-06-18,1887.3333333333333,21.934433333333335
2006-06-19,1972.4166666666667,22.0704
2006-06-20,1851.2916666666667,22.206366666666668
2006-06-21,1810.5833333333333,22.342333333333336
2006-06-22,2005.0833333333333,22.4783
2006-06-23,1789.5833333333333,22.61426666666667
2006-06-24,1704.3333333333333,22.750233333333334
2006-06-25,1566.8333333333333,22.886200000000002
2006-06-26,1771.5,23.022166666666667
2006-06-27,1789.75,23.158133333333335
2006-06-28,1862.7083333333333,23.2941
2006-06-29,1738.9166666666667,23.43006666666667
2006-06-30,1712.2083333333333,23.566033333333333
2006-07-01,1663.125,23.702
2006-07-02,1812.0,23.675967741935487
2006-07-03,1944.4583333333333,23.64993548387097
2006-07-04,1678.25,23.623903225806455
2006-07-05,1821.0,23.597870967741937
2006-07-06,1636.9583333333333,23.571838709677422
2006-07-07,1649.0833333333333,23.545806451612904
2006-07-08,1582.5416666666667,23.51977419354839
2006-07-09,1587.9166666666667,23.49374193548387
2006-07-10,1887.9166666666667,23.467709677419357
2006-07-11,2082.458333333333,23.44167741935484
2006-07-12,2036.1666666666667,23.415645161290325
2006-07-13,2058.125,23.38961290322581
2006-07-14,2178.2916666666665,23.363580645161292
2006-07-15,2077.625,23.337548387096778
2006-07-16,2010.0416666666667,23.31151612903226
2006-07-17,2336.6666666666665,23.285483870967745
2006-07-18,2394.25,23.259451612903227
2006-07-19,2327.458333333333,23.233419354838713
2006-07-20,2376.0416666666665,23.207387096774195
2006-07-21,2236.958333333333,23.18135483870968
2006-07-22,1828.125,23.155322580645166
2006-07-23,1603.1666666666667,23.129290322580648
2006-07-24,1856.6666666666667,23.103258064516133
2006-07-25,2066.7916666666665,23.077225806451615
2006-07-26,2177.6666666666665,23.0511935483871
2006-07-27,2216.875,23.025161290322583
2006-07-28,2164.25,22.999129032258068
2006-07-29,1971.5,22.97309677419355
2006-07-30,1937.9166666666667,22.947064516129036
2006-07-31,2242.833333333333,22.921032258064518
2006-08-01,2496.875,22.895000000000003
2006-08-02,2589.0,22.702096774193553
2006-08-03,2525.25,22.5091935483871
2006-08-04,2173.583333333333,22.31629032258065
2006-08-05,1889.1666666666667,22.1233870967742
2006-08-06,1912.6666666666667,21.930483870967745
2006-08-07,2269.6666666666665,21.737580645161295
2006-08-08,2163.833333333333,21.544677419354844
2006-08-09,2018.625,21.35177419354839
2006-08-10,2025.4166666666667,21.15887096774194
2006-08-11,1925.75,20.965967741935486
2006-08-12,1667.7916666666667,20.773064516129036
2006-08-13,1586.5833333333333,20.580161290322586
2006-08-14,1935.2916666666667,20.387258064516132
2006-08-15,2081.833333333333,20.194354838709682
2006-08-16,1966.7083333333333,20.00145161290323
2006-08-17,2000.75,19.808548387096778
2006-08-18,2070.9166666666665,19.615645161290328
2006-08-19,1960.4166666666667,19.422741935483877
2006-08-20,1795.0833333333333,19.229838709677423
2006-08-21,1795.875,19.036935483870973
2006-08-22,1927.7916666666667,18.844032258064523
2006-08-23,1922.875,18.65112903225807
2006-08-24,1886.625,18.45822580645162
2006-08-25,2047.375,18.26532258064517
2006-08-26,2024.8333333333333,18.072419354838715
2006-08-27,1900.875,17.879516129032265
2006-08-28,1973.375,17.686612903225814
2006-08-29,2084.25,17.49370967741936
2006-08-30,1893.75,17.30080645161291
2006-08-31,1772.25,17.10790322580646
2006-09-01,1645.625,16.915000000000006
2006-09-02,1430.25,16.685200000000005
2006-09-03,1336.5416666666667,16.455400000000004
2006-09-04,1365.7083333333333,16.225600000000007
2006-09-05,1634.2916666666667,15.995800000000006
2006-09-06,1699.5833333333333,15.766000000000005
2006-09-07,1675.0416666666667,15.536200000000004
2006-09-08,1699.4166666666667,15.306400000000005
2006-09-09,1568.625,15.076600000000004
2006-09-10,1489.375,14.846800000000005
2006-09-11,1666.0416666666667,14.617000000000004
2006-09-12,1666.4583333333333,14.387200000000004
2006-09-13,1679.2916666666667,14.157400000000004
2006-09-14,1678.9583333333333,13.927600000000004
2006-09-15,1665.2083333333333,13.697800000000004
2006-09-16,1505.2083333333333,13.468000000000004
2006-09-17,1462.5416666666667,13.238200000000003
2006-09-18,1710.0,13.008400000000004
2006-09-19,1693.6666666666667,12.778600000000004
2006-09-20,1579.7916666666667,12.548800000000004
2006-09-21,1572.2916666666667,12.319000000000003
2006-09-22,1576.8333333333333,12.089200000000002
2006-09-23,1521.2083333333333,11.859400000000003
2006-09-24,1447.1666666666667,11.629600000000003
2006-09-25,1537.2916666666667,11.399800000000003
2006-09-26,1598.7083333333333,11.170000000000002
2006-09-27,1617.0833333333333,10.9402
2006-09-28,1600.5833333333333,10.710400000000002
2006-09-29,1555.75,10.480600000000003
2006-09-30,1458.625,10.250800000000002
2006-10-01,1380.0416666666667,10.021
2006-10-02,1540.75,9.922935483870969
2006-10-03,1638.625,9.824870967741937
2006-10-04,1701.8333333333333,9.726806451612903
2006-10-05,1605.2083333333333,9.628741935483871
2006-10-06,1571.2083333333333,9.53067741935484
2006-10-07,1445.375,9.432612903225808
2006-10-08,1398.7916666666667,9.334548387096774
2006-10-09,1576.4583333333333,9.236483870967742
2006-10-10,1656.4166666666667,9.13841935483871
2006-10-11,1647.25,9.040354838709678
2006-10-12,1582.4166666666667,8.942290322580646
2006-10-13,1611.75,8.844225806451613
2006-10-14,1479.0416666666667,8.746161290322581
2006-10-15,1390.75,8.648096774193549
2006-10-16,1566.375,8.550032258064517
2006-10-17,1616.9583333333333,8.451967741935484
2006-10-18,1563.7916666666667,8.353903225806452
2006-10-19,1584.3333333333333,8.25583870967742
2006-10-20,1575.5,8.157774193548388
2006-10-21,1461.9166666666667,8.059709677419356
2006-10-22,1400.3333333333333,7.961645161290322
2006-10-23,1609.875,7.86358064516129
2006-10-24,1682.125,7.7655161290322585
2006-10-25,1650.2916666666667,7.667451612903226
2006-10-26,1622.8333333333333,7.569387096774193
2006-10-27,1620.75,7.471322580645161
2006-10-28,1524.4583333333333,7.373258064516129
2006-10-29,1462.7826086956522,7.275193548387097
2006-10-30,1554.4583333333333,7.1771290322580645
2006-10-31,1562.9583333333333,7.079064516129032
2006-11-01,1581.125,6.981
2006-11-02,1645.2083333333333,6.860666666666667
2006-11-03,1703.1666666666667,6.740333333333333
2006-11-04,1583.0,6.62
2006-11-05,1421.375,6.499666666666666
2006-11-06,1547.625,6.379333333333333
2006-11-07,1588.375,6.259
2006-11-08,1578.875,6.1386666666666665
2006-11-09,1577.0416666666667,6.0183333333333335
2006-11-10,1566.625,5.898
2006-11-11,1478.5,5.777666666666667
2006-11-12,1453.0,5.657333333333333
2006-11-13,1602.5833333333333,5.537
2006-11-14,1619.5833333333333,5.416666666666666
2006-11-15,1620.0833333333333,5.296333333333333
2006-11-16,1641.1666666666667,5.176
2006-11-17,1663.4583333333333,5.055666666666666
2006-11-18,1546.4583333333333,4.935333333333333
2006-11-19,1440.4166666666667,4.8149999999999995
2006-11-20,1653.7916666666667,4.6946666666666665
2006-11-21,1670.9166666666667,4.574333333333334
2006-11-22,1633.0833333333333,4.454
2006-11-23,1372.6666666666667,4.333666666666666
2006-11-24,1445.4583333333333,4.213333333333333
2006-11-25,1446.6666666666667,4.093
2006-11-26,1421.7916666666667,3.9726666666666666
2006-11-27,1545.8333333333333,3.852333333333333
2006-11-28,1626.4583333333333,3.7319999999999998
2006-11-29,1624.4166666666667,3.6116666666666664
2006-11-30,1615.4166666666667,3.4913333333333334
2006-12-01,1558.5833333333333,3.371
2006-12-02,1524.4583333333333,3.262935483870968
2006-12-03,1493.875,3.1548709677419353
2006-12-04,1795.7083333333333,3.046806451612903
2006-12-05,1885.7916666666667,2.938741935483871
2006-12-06,1841.6666666666667,2.8306774193548385
2006-12-07,1877.7916666666667,2.7226129032258064
2006-12-08,1912.2916666666667,2.6145483870967743
2006-12-09,1700.5,2.5064838709677417
2006-12-10,1545.0416666666667,2.3984193548387096
2006-12-11,1667.125,2.2903548387096775
2006-12-12,1704.9583333333333,2.182290322580645
2006-12-13,1677.0416666666667,2.074225806451613
2006-12-14,1701.8333333333333,1.9661612903225807
2006-12-15,1613.6666666666667,1.8580967741935484
2006-12-16,1498.9583333333333,1.7500322580645162
2006-12-17,1430.2083333333333,1.641967741935484
2006-12-18,1630.0833333333333,1.5339032258064516
2006-12-19,1744.3333333333333,1.4258387096774194
2006-12-20,1779.4166666666667,1.317774193548387
2006-12-21,1735.0,1.209709677419355
2006-12-22,1630.9583333333333,1.1016451612903224
2006-12-23,1449.2916666666667,0.9935806451612903
2006-12-24,1416.3333333333333,0.8855161290322582
2006-12-25,1425.2083333333333,0.7774516129032256
2006-12-26,1563.75,0.6693870967741935
2006-12-27,1673.5833333333333,0.5613225806451614
2006-12-28,1666.6666666666667,0.45325806451612927
2006-12-29,1617.125,0.3451935483870967
2006-12-30,1453.4166666666667,0.2371290322580646
2006-12-31,1388.1666666666667,0.12906451612903247
2007-01-01,1379.75,0.0209999999999999
2007-01-02,1645.375,-0.19780645161290333
2007-01-03,1695.0833333333333,-0.4166129032258066
2007-01-04,1684.3333333333333,-0.6354193548387098
2007-01-05,1610.2916666666667,-0.8542258064516131
2007-01-06,1450.25,-1.0730322580645164
2007-01-07,1442.2916666666667,-1.2918387096774195
