Datetime,FE,Estimated_Temp_C
2013-01-04,8555.75,-0.5276580645161291
2013-01-05,7726.75,-0.5524774193548387
2013-01-06,7347.166666666667,-0.5772967741935484
2013-01-07,8307.083333333334,-0.6021161290322581
2013-01-08,8397.291666666666,-0.6269354838709678
2013-01-09,8111.666666666667,-0.6517548387096774
2013-01-10,8232.208333333334,-0.6765741935483871
2013-01-11,7848.791666666667,-0.7013935483870968
2013-01-12,6725.375,-0.7262129032258064
2013-01-13,6478.041666666667,-0.7510322580645161
2013-01-14,8153.75,-0.7758516129032258
2013-01-15,8487.333333333334,-0.8006709677419355
2013-01-16,8387.0,-0.8254903225806451
2013-01-17,8345.208333333334,-0.8503096774193548
2013-01-18,8433.458333333334,-0.8751290322580645
2013-01-19,7187.791666666667,-0.8999483870967742
2013-01-20,7181.916666666667,-0.9247677419354838
2013-01-21,8653.291666666666,-0.9495870967741935
2013-01-22,9410.0,-0.9744064516129032
2013-01-23,9407.666666666666,-0.9992258064516129
2013-01-24,9125.125,-1.0240451612903225
2013-01-25,9138.208333333334,-1.0488645161290324
2013-01-26,8109.791666666667,-1.073683870967742
2013-01-27,7775.125,-1.0985032258064518
2013-01-28,8319.916666666666,-1.1233225806451614
2013-01-29,7852.625,-1.1481419354838711
2013-01-30,7592.125,-1.1729612903225808
2013-01-31,8700.125,-1.1977806451612905
2013-02-01,9107.166666666666,-1.2226000000000001
2013-02-02,8358.541666666666,-1.0938714285714286
2013-02-03,7817.875,-0.9651428571428573
2013-02-04,8844.25,-0.8364142857142858
2013-02-05,8706.625,-0.7076857142857144
2013-02-06,8567.958333333334,-0.578957142857143
2013-02-07,8458.0,-0.4502285714285714
2013-02-08,8504.833333333334,-0.3215
2013-02-09,7772.458333333333,-0.1927714285714286
2013-02-10,7332.416666666667,-0.06404285714285707
2013-02-11,8005.75,0.06468571428571424
2013-02-12,8424.0,0.19341428571428576
2013-02-13,8460.5,0.3221428571428573
2013-02-14,8418.25,0.4508714285714286
2013-02-15,8224.25,0.5796000000000001
2013-02-16,7692.291666666667,0.7083285714285714
2013-02-17,7686.041666666667,0.8370571428571429
2013-02-18,8529.666666666666,0.9657857142857142
2013-02-19,8644.875,1.094514285714286
2013-02-20,9088.333333333334,1.2232428571428573
