Datetime,PJME,Estimated_Temp_C
2016-06-20,36732.458333333336,24.45549782348489
2016-06-21,37478.625,24.45549782348489
2016-06-22,35289.833333333336,24.45549782348489
2016-06-23,34321.458333333336,24.45549782348489
2016-06-24,34308.208333333336,24.45549782348489
2016-06-25,31865.5,24.45549782348489
2016-06-26,31503.25,24.45549782348489
2016-06-27,34929.833333333336,24.45549782348489
2016-06-28,35661.291666666664,24.45549782348489
2016-06-29,34870.958333333336,24.45549782348489
2016-06-30,34316.625,24.588188737353743
2016-07-01,35133.875,24.635533000047705
2016-07-02,29289.041666666668,24.635533000047705
2016-07-03,26926.125,24.635533000047705
2016-07-04,28399.95833333333,24.635533000047705
2016-07-05,36800.333333333336,24.635533000047705
2016-07-06,41422.54166666666,24.635533000047705
2016-07-07,42673.958333333336,24.635533000047705
2016-07-08,41051.833333333336,24.635533000047705
2016-07-09,34239.75,24.635533000047705
2016-07-10,32216.70833333333,24.635533000047705
2016-07-11,34888.375,24.635533000047705
2016-07-12,37255.04166666666,24.635533000047705
2016-07-13,37956.833333333336,24.635533000047705
2016-07-14,42191.125,24.635533000047705
2016-07-15,42698.16666666666,24.635533000047705
2016-07-16,38095.458333333336,24.635533000047705
2016-07-17,36805.375,24.61664093145565
2016-07-18,41239.16666666666,24.61664093145565
2016-07-19,38728.04166666666,24.61664093145565
2016-07-20,36887.958333333336,24.61664093145565
2016-07-21,38545.333333333336,24.61664093145565
2016-07-22,41919.66666666666,24.61664093145565
2016-07-23,42088.458333333336,24.61664093145565
2016-07-24,39690.333333333336,24.61664093145565
2016-07-25,44440.75,24.61664093145565
2016-07-26,42835.79166666666,24.61664093145565
2016-07-27,42874.375,24.61664093145565
2016-07-28,41599.91666666666,24.61664093145565
2016-07-29,39506.708333333336,24.61664093145565
2016-07-30,36251.79166666666,24.61664093145565
2016-07-31,36094.25,23.658552853689905
2016-08-01,37778.625,22.68123588326313
2016-08-02,36783.125,22.68123588326313
2016-08-03,35173.708333333336,22.68123588326313
2016-08-04,35431.541666666664,22.68123588326313
2016-08-05,35492.5,22.68123588326313
2016-08-06,37284.0,22.68123588326313
2016-08-07,34696.0,22.68123588326313
2016-08-08,36256.04166666666,22.68123588326313
2016-08-09,36814.66666666666,22.68123588326313
2016-08-10,42058.25,22.68123588326313
2016-08-11,45225.458333333336,22.68123588326313
2016-08-12,45724.708333333336,22.68123588326313
2016-08-13,45185.833333333336,22.68123588326313
2016-08-14,44427.333333333336,22.68123588326313
2016-08-15,43938.875,22.68123588326313
2016-08-16,43918.458333333336,22.68123588326313
2016-08-17,43134.958333333336,22.68123588326313
2016-08-18,40495.833333333336,19.65867805536801
2016-08-19,40132.458333333336,19.65867805536801
2016-08-20,37409.458333333336,19.65867805536801
