Datetime,NI,Estimated_Temp_C
2009-02-02,12285.583333333334,-3.5509561849006777
2009-02-03,13185.625,-3.5509561849006777
2009-02-04,13374.958333333334,-3.5509561849006777
2009-02-05,13187.958333333334,-3.5509561849006777
2009-02-06,12224.708333333334,-3.5509561849006777
2009-02-07,10252.0,-3.5509561849006777
2009-02-08,9985.041666666666,-3.5509561849006777
2009-02-09,11601.041666666666,-3.5509561849006777
2009-02-10,11019.75,-3.5509561849006777
2009-02-11,11404.666666666666,-3.5509561849006777
2009-02-12,11724.083333333334,-3.5509561849006777
2009-02-13,11624.041666666666,-3.5509561849006777
2009-02-14,10702.083333333334,-3.5509561849006777
2009-02-15,10555.875,-3.5509561849006777
2009-02-16,11852.583333333334,-3.5509561849006777
2009-02-17,11977.291666666666,3.888776943384404
2009-02-18,11977.208333333334,3.888776943384404
2009-02-19,12610.791666666666,3.888776943384404
2009-02-20,12322.791666666666,3.888776943384404
2009-02-21,11314.708333333334,3.888776943384404
2009-02-22,10931.291666666666,3.888776943384404
2009-02-23,12396.5,3.888776943384404
2009-02-24,12207.333333333334,3.888776943384404
2009-02-25,11569.5,3.888776943384404
2009-02-26,11608.083333333334,3.888776943384404
2009-02-27,11847.958333333334,3.888776943384404
2009-02-28,11247.208333333334,3.888776943384404
2009-03-01,11043.208333333334,5.1240000000000006
2009-03-02,12530.666666666666,4.271787529946548
2009-03-03,12366.875,4.271787529946548
2009-03-04,11772.541666666666,4.271787529946548
2009-03-05,11148.541666666666,4.271787529946548
2009-03-06,10463.291666666666,4.271787529946548
2009-03-07,10007.75,4.271787529946548
2009-03-08,10011.565217391304,4.271787529946548
2009-03-09,11232.25,4.271787529946548
2009-03-10,11325.333333333334,4.271787529946548
2009-03-11,11858.041666666666,4.271787529946548
2009-03-12,12250.583333333334,4.271787529946548
2009-03-13,11707.125,4.271787529946548
2009-03-14,10220.375,4.271787529946548
2009-03-15,9493.375,4.271787529946548
2009-03-16,10596.916666666666,4.271787529946548
2009-03-17,10610.5,4.271787529946548
2009-03-18,10470.75,10.089818691944746
2009-03-19,10787.791666666666,10.089818691944746
2009-03-20,10980.291666666666,10.089818691944746
2009-03-21,9575.791666666666,10.089818691944746
2009-03-22,8934.291666666666,10.089818691944746
2009-03-23,10638.875,10.089818691944746
2009-03-24,10773.916666666666,10.089818691944746
2009-03-25,10580.458333333334,10.089818691944746
2009-03-26,10596.208333333334,10.089818691944746
2009-03-27,10481.791666666666,10.089818691944746
2009-03-28,10130.916666666666,10.089818691944746
2009-03-29,9809.458333333334,10.089818691944746
2009-03-30,10950.375,10.089818691944746
2009-03-31,11070.25,10.089818691944746
2009-04-01,10931.416666666666,9.842
2009-04-02,10743.708333333334,11.08153737100614
2009-04-03,10671.375,11.08153737100614
2009-04-04,9611.25,11.08153737100614
2009-04-05,9651.541666666666,11.08153737100614
2009-04-06,11142.958333333334,11.08153737100614
2009-04-07,11057.041666666666,11.08153737100614
2009-04-08,10730.75,11.08153737100614
2009-04-09,10458.625,11.08153737100614
2009-04-10,9880.75,11.08153737100614
2009-04-11,9246.916666666666,11.08153737100614
2009-04-12,8756.5,11.08153737100614
2009-04-13,10804.25,11.08153737100614
2009-04-14,11029.75,11.08153737100614
2009-04-15,10666.208333333334,11.08153737100614
2009-04-16,10490.541666666666,16.06663338463314
2009-04-17,10208.125,16.323102048862705
2009-04-18,9097.208333333334,16.323102048862705
2009-04-19,8829.416666666666,16.323102048862705
2009-04-20,10427.791666666666,16.323102048862705
2009-04-21,10884.083333333334,16.323102048862705
2009-04-22,10578.041666666666,16.323102048862705
2009-04-23,10439.125,16.323102048862705
2009-04-24,10504.125,16.323102048862705
2009-04-25,9511.916666666666,16.323102048862705
2009-04-26,8897.583333333334,16.323102048862705
2009-04-27,10581.916666666666,16.323102048862705
2009-04-28,10353.416666666666,16.323102048862705
2009-04-29,10396.5,16.323102048862705
2009-04-30,10553.416666666666,16.323102048862705
2009-05-01,10121.666666666666,16.250999999999998
2009-05-02,9041.666666666666,17.1234098548979
2009-05-03,8620.958333333334,17.1234098548979
2009-05-04,10088.375,17.1234098548979
2009-05-05,10274.333333333334,17.1234098548979
2009-05-06,10504.25,17.1234098548979
2009-05-07,10639.458333333334,17.1234098548979
2009-05-08,10490.625,17.1234098548979
2009-05-09,9026.583333333334,17.1234098548979
2009-05-10,8465.291666666666,17.1234098548979
2009-05-11,9940.916666666666,17.1234098548979
2009-05-12,10266.166666666666,17.1234098548979
2009-05-13,10478.791666666666,17.1234098548979
2009-05-14,10410.875,17.1234098548979
2009-05-15,10292.916666666666,20.543272672124537
2009-05-16,9077.958333333334,20.543272672124537
2009-05-17,8553.458333333334,20.543272672124537
2009-05-18,10052.666666666666,21.96903969354211
2009-05-19,10578.708333333334,21.96903969354211
2009-05-20,11239.666666666666,21.96903969354211
2009-05-21,11718.375,21.96903969354211
2009-05-22,10579.375,21.96903969354211
2009-05-23,9348.375,21.96903969354211
2009-05-24,8718.541666666666,21.96903969354211
2009-05-25,8369.375,21.96903969354211
2009-05-26,10266.75,21.96903969354211
2009-05-27,10838.291666666666,21.96903969354211
2009-05-28,10461.916666666666,21.96903969354211
2009-05-29,10505.541666666666,21.96903969354211
2009-05-30,9309.291666666666,21.96903969354211
2009-05-31,8796.625,21.96903969354211
